timestamp,city,country,latitude,longitude,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature,humidity,wind_speed
2026-03-31 19:30:00,Mumbai,IN,19.08,72.88,103.8,179.116,4.652,22.327,82.203,3.001,41.75,71.99,0.911,28.6,79.9,10.34
2026-03-31 20:00:00,Mumbai,IN,19.08,72.88,99.5,166.248,4.152,23.858,75.671,6.037,41.71,81.44,3.016,32.6,49.1,4.06
2026-03-31 20:30:00,Mumbai,IN,19.08,72.88,86.6,107.951,5.006,17.365,105.507,3.091,34.01,61.36,1.602,34.4,64.1,12.98
2026-03-31 21:00:00,Mumbai,IN,19.08,72.88,87.8,123.034,4.553,20.466,51.117,3.841,38.47,75.86,2.237,34.2,62.8,13.63
2026-03-31 21:30:00,Mumbai,IN,19.08,72.88,105.1,82.998,1.346,12.49,112.367,3.946,38.54,59.8,0.939,27.3,33.3,9.45
2026-03-31 22:00:00,Mumbai,IN,19.08,72.88,131.4,133.236,7.14,28.2,80.354,3.823,51.54,88.56,3.219,34.2,62.7,9.88
2026-03-31 22:30:00,Mumbai,IN,19.08,72.88,111.9,146.606,2.082,15.257,69.369,2.948,39.9,73.4,1.041,27.7,30.7,9.89
2026-03-31 23:00:00,Mumbai,IN,19.08,72.88,115.6,227.791,4.446,15.618,48.992,4.259,48.62,82.84,3.269,19.3,79.2,8.87
2026-03-31 23:30:00,Mumbai,IN,19.08,72.88,112.5,162.719,2.696,20.223,54.846,5.281,42.41,71.03,1.003,35.5,74.9,6.58
2026-04-01 00:00:00,Mumbai,IN,19.08,72.88,83.2,103.238,2.374,12.019,82.574,3.922,32.66,60.34,0.816,18.0,47.0,11.1
2026-04-01 00:30:00,Mumbai,IN,19.08,72.88,76.0,149.846,2.208,10.797,43.655,4.992,33.33,60.09,1.353,23.1,45.7,14.65
2026-04-01 01:00:00,Mumbai,IN,19.08,72.88,83.8,103.328,3.172,14.91,30.298,1.817,30.88,50.68,1.01,18.8,41.4,11.19
2026-04-01 01:30:00,Mumbai,IN,19.08,72.88,89.9,87.533,2.145,10.378,53.33,3.966,31.49,54.23,2.49,27.8,87.2,4.64
2026-04-01 02:00:00,Mumbai,IN,19.08,72.88,111.5,101.874,4.835,25.746,57.369,3.16,45.47,84.29,2.141,28.2,80.7,7.51
2026-04-01 02:30:00,Mumbai,IN,19.08,72.88,95.3,168.267,5.376,22.162,114.718,3.793,37.51,68.03,1.805,29.5,80.3,8.96
2026-04-01 03:00:00,Mumbai,IN,19.08,72.88,77.6,106.181,1.887,14.389,82.364,1.922,27.59,47.64,0.629,20.5,58.0,1.23
2026-04-01 03:30:00,Mumbai,IN,19.08,72.88,96.8,137.592,3.656,14.202,66.519,5.28,36.77,59.93,1.819,18.3,78.7,7.38
2026-04-01 04:00:00,Mumbai,IN,19.08,72.88,94.2,146.638,1.775,16.516,118.47,3.549,35.23,54.87,0.84,22.8,65.5,1.54
2026-04-01 04:30:00,Mumbai,IN,19.08,72.88,88.4,126.768,2.76,10.281,63.066,3.221,33.23,63.8,1.917,18.9,48.0,7.66
2026-04-01 05:00:00,Mumbai,IN,19.08,72.88,89.2,116.729,4.651,18.607,116.233,3.088,38.25,73.07,3.018,18.6,55.8,1.3
2026-04-01 05:30:00,Mumbai,IN,19.08,72.88,75.6,110.846,2.826,10.909,114.732,2.73,28.77,51.98,1.144,22.8,54.5,5.42
2026-04-01 06:00:00,Mumbai,IN,19.08,72.88,106.7,103.034,2.962,18.584,92.091,2.6,42.57,76.02,2.916,36.0,51.1,14.32
2026-04-01 06:30:00,Mumbai,IN,19.08,72.88,106.2,115.556,3.819,14.148,77.271,4.737,40.01,62.73,3.118,32.5,44.5,0.11
2026-04-01 07:00:00,Mumbai,IN,19.08,72.88,149.6,240.504,9.454,39.683,103.957,7.129,66.59,114.75,5.199,24.5,53.9,4.11
2026-04-01 07:30:00,Mumbai,IN,19.08,72.88,160.7,151.576,7.305,24.873,59.152,4.117,68.67,119.61,4.446,24.8,66.0,5.58
2026-04-01 08:00:00,Mumbai,IN,19.08,72.88,171.3,300.069,2.971,28.565,63.107,4.048,67.2,116.3,4.852,34.7,41.8,8.85
2026-04-01 08:30:00,Mumbai,IN,19.08,72.88,169.1,152.509,6.943,26.9,48.62,5.667,71.47,115.85,2.936,29.9,38.5,14.48
2026-04-01 09:00:00,Mumbai,IN,19.08,72.88,188.4,224.038,7.468,33.24,52.986,6.994,71.87,112.26,3.955,33.1,71.4,9.6
2026-04-01 09:30:00,Mumbai,IN,19.08,72.88,189.4,228.201,11.55,38.785,42.281,4.903,67.85,133.38,4.056,33.6,61.6,13.41
2026-04-01 10:00:00,Mumbai,IN,19.08,72.88,138.9,220.687,3.594,19.055,106.561,3.447,54.6,97.08,1.804,21.0,51.1,2.44
2026-04-01 10:30:00,Mumbai,IN,19.08,72.88,124.9,125.078,2.708,17.369,30.112,3.026,50.75,98.01,1.969,18.3,84.5,4.33
2026-04-01 11:00:00,Mumbai,IN,19.08,72.88,114.3,196.362,3.911,14.173,68.203,3.541,43.99,80.76,1.834,22.8,57.7,13.31
2026-04-01 11:30:00,Mumbai,IN,19.08,72.88,120.7,154.377,3.708,22.453,62.78,5.319,47.09,89.95,1.127,28.7,49.9,0.08
2026-04-01 12:00:00,Mumbai,IN,19.08,72.88,103.1,119.654,5.024,20.886,64.891,5.121,43.46,69.88,2.06,34.4,43.0,6.81
2026-04-01 12:30:00,Mumbai,IN,19.08,72.88,106.0,106.935,4.236,25.46,105.939,3.648,46.59,72.36,3.122,23.6,49.4,6.79
2026-04-01 13:00:00,Mumbai,IN,19.08,72.88,96.6,202.748,6.761,23.382,103.896,3.993,42.45,76.71,2.504,33.3,46.4,14.19
2026-04-01 13:30:00,Mumbai,IN,19.08,72.88,83.6,109.356,2.311,11.261,89.706,3.844,34.07,60.46,1.959,29.9,82.0,6.74
2026-04-01 14:00:00,Mumbai,IN,19.08,72.88,74.4,96.653,2.889,17.62,92.02,2.644,30.74,47.6,1.732,29.8,83.5,13.59
2026-04-01 14:30:00,Mumbai,IN,19.08,72.88,79.5,81.45,4.653,17.594,102.318,4.74,32.06,57.89,0.684,30.9,54.8,8.78
2026-04-01 15:00:00,Mumbai,IN,19.08,72.88,93.2,127.012,2.006,17.836,64.654,4.305,36.09,57.42,0.729,27.2,45.7,4.5
2026-04-01 15:30:00,Mumbai,IN,19.08,72.88,87.6,109.928,1.782,15.01,70.548,4.006,37.14,57.72,1.12,30.1,37.8,2.22
2026-04-01 16:00:00,Mumbai,IN,19.08,72.88,66.1,59.605,3.341,12.497,52.026,2.381,23.86,47.55,1.785,32.3,73.0,7.35
2026-04-01 16:30:00,Mumbai,IN,19.08,72.88,110.5,206.81,3.888,23.611,51.425,4.817,48.56,86.34,3.469,28.6,82.7,0.26
2026-04-01 17:00:00,Mumbai,IN,19.08,72.88,146.1,259.618,3.037,22.447,114.116,4.378,55.3,92.07,3.02,18.7,54.7,5.03
2026-04-01 17:30:00,Mumbai,IN,19.08,72.88,156.9,178.362,3.856,17.736,98.458,3.368,58.35,90.38,2.516,27.2,82.5,7.85
2026-04-01 18:00:00,Mumbai,IN,19.08,72.88,175.9,189.809,4.786,31.712,70.769,8.881,66.38,129.99,5.165,28.7,44.9,8.37
2026-04-01 18:30:00,Mumbai,IN,19.08,72.88,170.3,229.081,10.328,34.724,33.509,10.318,73.42,144.73,1.759,33.8,66.5,6.66
2026-04-01 19:00:00,Mumbai,IN,19.08,72.88,162.3,292.045,5.596,21.187,96.852,9.019,61.17,99.61,1.58,18.1,34.9,14.46
2026-04-01 19:30:00,Mumbai,IN,19.08,72.88,176.6,272.244,11.533,41.51,115.366,6.561,72.58,124.66,4.156,18.9,63.8,2.22
2026-04-01 20:00:00,Mumbai,IN,19.08,72.88,159.9,153.505,5.701,21.374,113.406,8.889,61.46,112.02,3.248,24.6,68.3,14.96
2026-04-01 20:30:00,Mumbai,IN,19.08,72.88,159.8,258.882,7.109,25.648,94.275,7.986,66.42,103.33,5.239,32.5,68.7,10.37
2026-04-01 21:00:00,Mumbai,IN,19.08,72.88,162.9,213.577,4.599,27.439,88.296,6.147,66.66,117.89,4.543,26.7,76.7,12.37
2026-04-01 21:30:00,Mumbai,IN,19.08,72.88,140.1,129.34,7.468,31.82,40.876,8.94,63.02,101.43,4.808,23.5,35.7,9.51
2026-04-01 22:00:00,Mumbai,IN,19.08,72.88,132.5,247.95,4.611,16.387,37.71,7.416,50.5,81.44,3.197,30.5,46.7,3.22
2026-04-01 22:30:00,Mumbai,IN,19.08,72.88,149.6,135.023,6.976,29.41,53.868,5.954,57.59,103.74,4.354,27.1,71.6,11.26
2026-04-01 23:00:00,Mumbai,IN,19.08,72.88,153.3,183.741,7.205,24.061,80.737,7.256,56.7,93.84,3.471,28.3,65.5,12.72
2026-04-01 23:30:00,Mumbai,IN,19.08,72.88,129.3,203.561,4.966,18.183,112.189,6.541,51.24,90.96,2.641,25.7,87.0,11.28
2026-04-02 00:00:00,Mumbai,IN,19.08,72.88,90.0,146.698,1.487,13.023,108.399,4.328,39.04,63.67,2.139,31.1,77.1,13.11
2026-04-02 00:30:00,Mumbai,IN,19.08,72.88,102.7,76.737,3.236,16.155,57.546,3.518,38.13,66.49,2.824,18.3,58.3,0.95
2026-04-02 01:00:00,Mumbai,IN,19.08,72.88,103.8,177.076,3.116,20.089,62.962,2.938,46.31,91.05,1.217,18.0,62.0,14.43
2026-04-02 01:30:00,Mumbai,IN,19.08,72.88,102.2,150.211,3.37,12.256,57.931,5.381,35.92,62.59,1.937,30.3,69.6,14.09
2026-04-02 02:00:00,Mumbai,IN,19.08,72.88,101.2,198.127,5.569,19.375,77.715,2.49,43.56,76.27,1.897,18.5,30.6,13.45
2026-04-02 02:30:00,Mumbai,IN,19.08,72.88,97.6,104.433,3.935,18.446,102.803,2.598,40.92,71.47,2.446,24.1,51.9,9.56
2026-04-02 03:00:00,Mumbai,IN,19.08,72.88,90.6,84.267,2.649,23.732,100.481,3.493,39.93,77.0,2.245,24.6,37.3,12.7
2026-04-02 03:30:00,Mumbai,IN,19.08,72.88,81.9,159.24,2.868,16.935,109.768,2.96,32.95,60.65,1.449,29.0,44.4,9.07
2026-04-02 04:00:00,Mumbai,IN,19.08,72.88,91.1,153.93,1.593,11.566,76.955,2.922,38.09,57.72,2.337,31.9,79.8,7.38
2026-04-02 04:30:00,Mumbai,IN,19.08,72.88,91.9,109.819,2.977,14.46,89.234,1.887,32.64,50.88,1.702,32.8,62.9,13.97
2026-04-02 05:00:00,Mumbai,IN,19.08,72.88,96.9,157.547,3.434,11.565,115.851,5.281,37.73,67.5,1.179,23.0,81.6,3.11
2026-04-02 05:30:00,Mumbai,IN,19.08,72.88,99.7,105.176,3.254,19.295,90.8,4.312,42.56,80.02,2.481,20.9,83.3,12.77
2026-04-02 06:00:00,Mumbai,IN,19.08,72.88,146.3,257.492,5.232,21.2,45.035,7.763,52.82,82.32,1.141,35.7,78.4,6.61
2026-04-02 06:30:00,Mumbai,IN,19.08,72.88,146.4,248.359,9.528,35.79,59.417,8.636,62.67,109.77,4.348,18.8,75.7,4.38
2026-04-02 07:00:00,Mumbai,IN,19.08,72.88,188.5,332.392,8.554,32.155,36.813,7.135,71.78,130.72,5.339,32.6,40.0,7.59
2026-04-02 07:30:00,Mumbai,IN,19.08,72.88,183.3,259.261,5.093,39.204,39.945,6.274,70.64,120.12,1.743,18.4,46.2,9.56
2026-04-02 08:00:00,Mumbai,IN,19.08,72.88,162.3,296.249,4.716,31.975,74.265,5.081,67.29,124.27,2.383,26.7,72.2,2.74
2026-04-02 08:30:00,Mumbai,IN,19.08,72.88,155.2,165.609,3.365,23.259,96.471,8.289,55.52,92.79,1.533,29.5,48.1,11.27
2026-04-02 09:00:00,Mumbai,IN,19.08,72.88,161.4,159.677,3.915,24.552,47.005,7.355,66.55,120.56,4.413,26.6,52.5,5.92
2026-04-02 09:30:00,Mumbai,IN,19.08,72.88,167.9,226.932,2.877,26.311,58.801,9.938,74.13,139.57,1.799,28.2,86.2,10.56
2026-04-02 10:00:00,Mumbai,IN,19.08,72.88,148.1,249.683,5.957,28.656,60.29,7.903,53.23,105.28,2.793,18.5,72.4,2.36
2026-04-02 10:30:00,Mumbai,IN,19.08,72.88,136.9,210.323,7.202,29.019,105.611,3.719,51.37,93.47,2.224,20.8,36.4,0.84
2026-04-02 11:00:00,Mumbai,IN,19.08,72.88,135.6,160.455,2.879,18.92,46.563,6.787,47.63,79.82,3.098,28.0,73.3,2.42
2026-04-02 11:30:00,Mumbai,IN,19.08,72.88,130.2,141.515,5.346,23.452,33.063,6.771,52.3,97.32,3.052,32.9,77.6,2.71
2026-04-02 12:00:00,Mumbai,IN,19.08,72.88,146.6,235.398,5.011,23.964,86.146,5.923,62.04,118.02,3.267,27.9,84.8,11.42
2026-04-02 12:30:00,Mumbai,IN,19.08,72.88,145.7,243.634,3.373,28.149,77.417,9.341,64.48,110.08,3.237,27.0,71.1,7.39
2026-04-02 13:00:00,Mumbai,IN,19.08,72.88,145.1,201.587,4.656,31.469,30.244,6.115,56.11,94.34,3.731,35.8,35.7,11.46
2026-04-02 13:30:00,Mumbai,IN,19.08,72.88,139.4,214.267,2.575,17.361,98.822,4.545,50.85,80.16,2.473,25.0,75.9,11.2
2026-04-02 14:00:00,Mumbai,IN,19.08,72.88,132.3,127.357,3.576,18.085,68.148,3.08,46.68,85.81,2.109,24.9,69.4,3.68
2026-04-02 14:30:00,Mumbai,IN,19.08,72.88,111.5,150.733,4.895,21.699,79.304,5.239,42.66,73.49,0.918,19.3,57.4,13.66
2026-04-02 15:00:00,Mumbai,IN,19.08,72.88,96.2,112.878,2.432,15.172,90.373,4.916,38.59,60.45,1.394,32.1,75.6,11.54
2026-04-02 15:30:00,Mumbai,IN,19.08,72.88,100.4,115.615,1.797,14.33,34.621,3.123,44.18,78.68,1.864,19.2,61.5,1.28
2026-04-02 16:00:00,Mumbai,IN,19.08,72.88,102.5,114.202,2.416,15.705,45.529,3.321,38.09,75.98,2.084,20.5,85.9,8.59
2026-04-02 16:30:00,Mumbai,IN,19.08,72.88,105.8,199.753,2.462,22.786,71.683,2.515,45.31,69.12,2.736,19.0,85.9,6.19
2026-04-02 17:00:00,Mumbai,IN,19.08,72.88,138.9,129.523,8.222,32.922,45.471,5.848,55.31,97.23,4.301,21.5,43.5,6.89
2026-04-02 17:30:00,Mumbai,IN,19.08,72.88,138.9,171.452,8.259,34.433,40.492,6.673,60.66,119.37,2.22,25.9,56.4,5.51
2026-04-02 18:00:00,Mumbai,IN,19.08,72.88,132.6,208.211,6.347,27.107,59.247,7.8,57.85,114.52,3.047,18.8,41.9,7.44
2026-04-02 18:30:00,Mumbai,IN,19.08,72.88,129.2,180.329,6.711,30.02,68.4,2.962,56.3,94.07,3.68,25.4,49.8,5.33
2026-04-02 19:00:00,Mumbai,IN,19.08,72.88,132.7,232.168,3.895,24.414,106.488,3.209,51.79,82.13,2.001,26.7,43.4,6.94
2026-04-02 19:30:00,Mumbai,IN,19.08,72.88,126.9,211.754,2.693,21.878,83.544,2.595,48.82,83.49,2.583,20.0,60.7,8.17
2026-04-02 20:00:00,Mumbai,IN,19.08,72.88,120.7,180.498,3.454,15.715,113.646,6.463,44.75,74.25,2.019,19.0,30.0,10.96
2026-04-02 20:30:00,Mumbai,IN,19.08,72.88,119.0,126.295,4.238,17.194,71.148,4.492,44.35,77.23,1.944,23.7,77.5,2.27
2026-04-02 21:00:00,Mumbai,IN,19.08,72.88,120.6,102.474,5.671,21.632,72.518,3.704,49.66,89.28,1.18,29.7,39.5,2.0
2026-04-02 21:30:00,Mumbai,IN,19.08,72.88,109.2,143.387,7.123,29.035,58.03,2.53,48.74,91.84,1.046,28.9,46.4,7.47
2026-04-02 22:00:00,Mumbai,IN,19.08,72.88,122.1,190.705,5.608,24.2,37.341,2.991,50.15,91.12,1.892,20.3,40.5,7.12
2026-04-02 22:30:00,Mumbai,IN,19.08,72.88,137.6,124.034,8.319,31.406,45.481,6.568,53.83,104.75,4.023,19.7,51.2,8.46
2026-04-02 23:00:00,Mumbai,IN,19.08,72.88,117.1,195.902,4.175,16.546,36.094,4.295,43.82,81.85,1.383,21.4,34.6,9.2
2026-04-02 23:30:00,Mumbai,IN,19.08,72.88,120.8,248.832,4.649,16.089,93.31,6.193,50.17,88.27,1.193,33.7,81.5,4.11
2026-04-03 00:00:00,Mumbai,IN,19.08,72.88,88.4,138.251,1.971,19.478,61.41,2.511,32.82,51.18,1.878,34.8,54.9,9.72
2026-04-03 00:30:00,Mumbai,IN,19.08,72.88,90.1,105.025,1.67,12.915,32.837,3.042,32.38,61.58,2.51,27.4,85.5,7.44
2026-04-03 01:00:00,Mumbai,IN,19.08,72.88,93.0,146.816,3.325,15.398,97.698,3.757,33.43,62.08,0.783,34.2,32.8,7.44
2026-04-03 01:30:00,Mumbai,IN,19.08,72.88,71.3,87.448,1.797,9.973,52.936,2.211,31.03,51.77,2.009,20.4,40.4,8.91
2026-04-03 02:00:00,Mumbai,IN,19.08,72.88,79.8,150.724,2.908,17.301,110.417,2.441,31.0,50.09,0.822,29.8,80.1,9.18
2026-04-03 02:30:00,Mumbai,IN,19.08,72.88,90.3,124.23,2.998,12.031,104.078,2.571,40.08,73.3,1.127,29.7,57.8,9.25
2026-04-03 03:00:00,Mumbai,IN,19.08,72.88,100.1,162.843,4.739,22.88,57.338,4.849,40.01,61.71,3.048,26.1,33.6,12.46
2026-04-03 03:30:00,Mumbai,IN,19.08,72.88,89.0,76.701,2.677,13.038,51.214,4.036,37.29,70.62,2.315,31.3,32.8,7.49
2026-04-03 04:00:00,Mumbai,IN,19.08,72.88,87.7,147.734,1.482,13.476,119.377,3.586,37.96,61.24,2.033,26.5,83.7,14.12
2026-04-03 04:30:00,Mumbai,IN,19.08,72.88,82.1,103.71,3.782,19.669,103.768,3.833,35.91,64.52,1.073,33.4,45.7,14.2
2026-04-03 05:00:00,Mumbai,IN,19.08,72.88,64.9,54.833,2.191,9.887,113.396,1.592,23.77,39.27,1.273,20.4,54.7,5.03
2026-04-03 05:30:00,Mumbai,IN,19.08,72.88,62.0,76.016,1.354,8.678,31.533,3.024,23.03,40.04,0.547,18.3,83.8,13.22
2026-04-03 06:00:00,Mumbai,IN,19.08,72.88,73.7,62.361,1.905,12.887,83.85,3.378,26.91,51.13,1.175,24.8,70.1,6.31
2026-04-03 06:30:00,Mumbai,IN,19.08,72.88,83.2,83.854,2.595,12.35,53.998,2.238,32.82,53.94,2.043,20.3,76.2,14.61
2026-04-03 07:00:00,Mumbai,IN,19.08,72.88,84.5,144.756,3.367,11.924,63.726,4.281,30.9,46.85,1.671,21.2,58.3,13.91
2026-04-03 07:30:00,Mumbai,IN,19.08,72.88,77.8,70.716,1.248,10.127,38.197,2.886,32.29,49.68,1.954,18.9,71.7,6.59
2026-04-03 08:00:00,Mumbai,IN,19.08,72.88,78.9,118.17,2.279,14.084,97.353,2.939,30.5,46.88,0.822,25.8,65.1,5.24
2026-04-03 08:30:00,Mumbai,IN,19.08,72.88,99.3,96.656,1.676,15.017,77.308,4.571,44.32,76.65,2.904,31.3,40.2,10.29
2026-04-03 09:00:00,Mumbai,IN,19.08,72.88,146.7,263.025,5.76,34.896,101.282,8.186,63.32,97.61,4.899,28.0,64.4,5.51
2026-03-04 09:00:00,Kolkata,IN,22.57,88.36,172.6,268.068,3.877,25.624,116.197,9.161,68.32,104.3,1.673,25.0,37.7,3.78
2026-03-04 09:30:00,Kolkata,IN,22.57,88.36,164.3,201.915,6.473,23.713,81.777,6.414,63.96,115.34,2.89,23.3,33.3,1.77
2026-03-04 10:00:00,Kolkata,IN,22.57,88.36,131.6,226.774,2.636,16.902,30.705,3.167,49.28,90.75,1.235,19.2,36.4,10.62
2026-03-04 10:30:00,Kolkata,IN,22.57,88.36,131.9,242.008,8.042,27.143,35.91,4.532,53.48,98.42,2.342,21.0,63.3,9.51
2026-03-04 11:00:00,Kolkata,IN,22.57,88.36,123.7,209.153,6.172,22.243,93.883,4.194,50.24,87.85,2.701,20.9,73.7,13.09
2026-03-04 11:30:00,Kolkata,IN,22.57,88.36,150.0,160.379,7.118,26.239,65.852,7.833,52.54,89.4,3.313,31.5,36.1,10.47
2026-03-04 12:00:00,Kolkata,IN,22.57,88.36,131.6,128.7,4.636,19.52,75.512,6.169,47.2,85.41,1.951,25.3,37.7,12.18
2026-03-04 12:30:00,Kolkata,IN,22.57,88.36,141.9,137.086,3.426,19.003,34.068,4.802,58.38,88.54,1.596,18.8,35.4,2.09
2026-03-04 13:00:00,Kolkata,IN,22.57,88.36,159.3,165.837,6.316,32.965,110.85,5.501,60.27,97.63,2.996,22.0,59.3,0.98
2026-03-04 13:30:00,Kolkata,IN,22.57,88.36,152.8,334.202,4.655,21.411,111.485,5.288,68.52,111.54,1.902,31.0,43.3,5.56
2026-03-04 14:00:00,Kolkata,IN,22.57,88.36,150.3,183.289,3.547,23.115,84.19,5.09,56.34,106.45,1.454,22.0,38.8,1.96
2026-03-04 14:30:00,Kolkata,IN,22.57,88.36,155.2,184.068,4.078,26.957,72.866,3.289,56.69,97.54,3.625,25.9,55.2,11.52
2026-03-04 15:00:00,Kolkata,IN,22.57,88.36,145.9,176.421,5.088,25.819,65.429,6.903,51.7,78.74,2.922,29.8,65.5,6.5
2026-03-04 15:30:00,Kolkata,IN,22.57,88.36,115.0,189.959,4.406,21.41,47.808,4.973,48.16,93.8,2.497,35.3,40.7,14.08
2026-03-04 16:00:00,Kolkata,IN,22.57,88.36,113.5,204.879,6.027,23.228,114.574,4.756,43.04,72.86,1.294,19.1,76.6,1.32
2026-03-04 16:30:00,Kolkata,IN,22.57,88.36,140.7,124.384,5.868,23.57,74.038,3.7,53.1,81.69,3.994,22.0,65.8,14.19
2026-03-04 17:00:00,Kolkata,IN,22.57,88.36,174.2,280.566,7.795,34.639,39.726,5.987,62.9,107.5,4.505,22.0,75.6,10.91
2026-03-04 17:30:00,Kolkata,IN,22.57,88.36,172.4,205.032,5.29,22.915,101.347,5.895,61.26,120.98,4.323,33.9,49.8,12.05
2026-03-04 18:00:00,Kolkata,IN,22.57,88.36,183.0,192.769,8.272,30.153,117.466,4.072,68.26,129.74,1.632,27.9,53.6,7.39
2026-03-04 18:30:00,Kolkata,IN,22.57,88.36,176.0,249.033,2.367,21.209,55.417,3.638,68.57,123.21,1.669,31.5,88.8,5.46
2026-03-04 19:00:00,Kolkata,IN,22.57,88.36,173.1,260.915,7.304,34.113,91.842,8.055,72.05,135.43,3.479,26.3,66.3,10.87
2026-03-04 19:30:00,Kolkata,IN,22.57,88.36,162.5,140.479,2.761,24.627,119.714,6.272,58.53,102.91,2.183,26.5,39.1,14.69
2026-03-04 20:00:00,Kolkata,IN,22.57,88.36,143.7,127.314,3.419,28.028,40.339,6.368,55.57,105.7,2.232,35.5,72.9,0.39
2026-03-04 20:30:00,Kolkata,IN,22.57,88.36,133.6,232.972,6.123,31.38,103.135,8.381,60.03,115.27,3.757,21.0,74.6,8.96
2026-03-04 21:00:00,Kolkata,IN,22.57,88.36,128.4,225.74,4.115,23.073,74.851,8.042,53.67,89.56,4.085,25.2,87.9,3.71
2026-03-04 21:30:00,Kolkata,IN,22.57,88.36,141.8,245.257,7.597,30.783,90.238,8.544,63.79,109.9,3.585,35.8,62.8,6.0
2026-03-04 22:00:00,Kolkata,IN,22.57,88.36,137.1,150.112,6.725,25.501,46.265,2.567,49.08,79.17,1.066,22.7,65.4,8.62
2026-03-04 22:30:00,Kolkata,IN,22.57,88.36,144.5,206.973,8.023,31.097,49.616,4.554,56.43,103.98,1.265,20.0,48.3,3.25
2026-03-04 23:00:00,Kolkata,IN,22.57,88.36,152.1,267.678,4.061,18.806,80.043,7.247,56.72,88.97,1.922,23.3,63.4,0.16
2026-03-04 23:30:00,Kolkata,IN,22.57,88.36,147.6,312.821,3.081,30.443,52.546,9.186,65.56,113.81,1.347,33.0,32.3,1.03
2026-03-05 00:00:00,Kolkata,IN,22.57,88.36,104.8,124.494,2.79,26.656,83.708,6.518,46.16,91.55,1.307,35.9,79.4,0.39
2026-03-05 00:30:00,Kolkata,IN,22.57,88.36,88.8,82.617,1.922,13.926,37.893,4.234,36.15,62.65,0.838,29.2,71.7,0.68
2026-03-05 01:00:00,Kolkata,IN,22.57,88.36,77.8,117.304,2.224,14.474,100.374,3.99,29.62,45.45,1.086,35.8,71.0,2.48
2026-03-05 01:30:00,Kolkata,IN,22.57,88.36,87.6,89.422,2.62,13.634,54.658,2.339,35.44,53.48,0.806,21.2,70.8,6.66
2026-03-05 02:00:00,Kolkata,IN,22.57,88.36,95.7,184.278,3.986,22.648,96.33,3.735,41.85,82.66,3.125,29.3,43.0,6.79
2026-03-05 02:30:00,Kolkata,IN,22.57,88.36,84.9,98.281,2.355,18.083,44.672,2.018,34.58,64.09,1.777,28.7,32.6,0.18
2026-03-05 03:00:00,Kolkata,IN,22.57,88.36,91.2,95.386,2.715,22.757,101.96,3.074,38.91,72.17,2.79,20.4,61.7,0.4
2026-03-05 03:30:00,Kolkata,IN,22.57,88.36,94.6,176.225,2.107,20.192,31.216,5.056,39.62,66.75,2.405,29.1,62.4,3.79
2026-03-05 04:00:00,Kolkata,IN,22.57,88.36,105.6,99.706,1.931,16.965,45.373,2.606,37.98,66.48,1.809,27.7,81.2,0.74
2026-03-05 04:30:00,Kolkata,IN,22.57,88.36,128.7,111.062,2.537,25.338,60.409,6.809,54.8,97.51,2.627,31.6,70.7,3.08
2026-03-05 05:00:00,Kolkata,IN,22.57,88.36,130.5,216.103,2.75,25.835,100.194,6.138,48.4,91.16,3.06,32.9,49.7,0.53
2026-03-05 05:30:00,Kolkata,IN,22.57,88.36,117.8,117.437,5.085,26.837,32.853,7.103,51.47,90.32,2.02,22.0,61.1,1.3
2026-03-05 06:00:00,Kolkata,IN,22.57,88.36,164.1,203.792,4.93,20.968,96.627,9.174,62.53,103.38,3.243,20.0,61.9,9.91
2026-03-05 06:30:00,Kolkata,IN,22.57,88.36,143.4,185.745,4.173,22.712,51.181,7.268,58.27,102.93,1.576,34.6,72.0,2.02
2026-03-05 07:00:00,Kolkata,IN,22.57,88.36,218.4,200.801,6.364,41.727,119.698,9.718,82.67,152.16,5.546,31.3,75.2,6.69
2026-03-05 07:30:00,Kolkata,IN,22.57,88.36,187.0,138.139,4.834,21.668,55.818,8.422,65.61,100.31,2.604,24.5,67.0,12.11
2026-03-05 08:00:00,Kolkata,IN,22.57,88.36,191.5,184.795,9.245,40.824,43.117,5.651,81.98,142.39,2.518,27.7,81.3,0.87
2026-03-05 08:30:00,Kolkata,IN,22.57,88.36,187.2,259.029,10.685,44.114,91.493,9.776,78.91,131.96,5.086,32.8,49.2,4.05
2026-03-05 09:00:00,Kolkata,IN,22.57,88.36,175.8,378.734,5.004,31.902,54.9,10.958,77.75,151.46,1.99,20.9,79.2,9.38
2026-03-05 09:30:00,Kolkata,IN,22.57,88.36,164.8,280.247,7.145,24.529,78.62,6.399,67.13,113.73,5.177,18.0,32.1,2.6
2026-03-05 10:00:00,Kolkata,IN,22.57,88.36,152.0,232.352,4.191,31.183,99.492,2.927,56.06,101.73,3.441,27.8,80.1,7.8
2026-03-05 10:30:00,Kolkata,IN,22.57,88.36,157.2,231.36,7.507,25.649,101.993,4.829,57.71,99.71,3.718,19.7,48.6,10.4
2026-03-05 11:00:00,Kolkata,IN,22.57,88.36,150.8,252.698,7.308,32.248,49.859,3.5,58.67,111.86,1.462,35.3,71.7,14.23
2026-03-05 11:30:00,Kolkata,IN,22.57,88.36,173.7,238.759,3.324,21.52,48.88,7.495,66.54,130.74,3.581,21.7,72.7,14.61
